videoId,publishedAt,likeCount,video_title,hashtags,text,label sentiment,clean_teks,stem_teks
cXXsrYLMXQE,2025-07-05 22:19:48+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mobil bekas atau lcgc baru? 
lcgc bekas ",negatif,mobil bekas lcgc lcgc bekas,mobil bekas lcgc lcgc bekas
cXXsrYLMXQE,2025-07-05 11:57:20+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mending baru lah kocak
kita tangan pertama, mau awet dan mulus bener2 kita yg pegang kendali. tinggal modif dikit udah deh nyaman banget jd nya. seken lebih cenderung sering2 servis. pokoknya ada ada aja pr nya.",negatif,kocak tangan awet mulus bener2 pegang kendali tinggal dikit nyaman seken sering2 servis pr,kocak tangan awet mulus bener2 pegang kendali tinggal dikit nyaman ken sering2 servis pr
cXXsrYLMXQE,2025-07-05 05:24:02+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,alhamdulillah cm bisa kebeli brio lcgc dan gk ngutang..dan itu cukup nyaman..yg penting anak istri gk kepanasan dan keujanan.. next kalo ada rezeki lagi bisa upgrade ke non lcgc..,negatif,cm kebeli brio lcgc ngutang nyaman istri kepanasan keujanan next rezeki upgrade lcgc,cm kebel brio lcgc ngutang nyaman istri panas keujanan next rezeki upgrade lcgc
cXXsrYLMXQE,2025-07-03 12:42:41+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bener min.saya beli jazz ge8 di 140 jutaan.dari pada beli lcgc.,netral,min.saya jazz ge8 jutaan.dari lcgc,min saya jazz ge8 juta dari lcgc
cXXsrYLMXQE,2025-07-03 09:52:16+00:00,3,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"sy pertam kali punya mobil beli second avanza s 2009 at. 
dan alhamdulillah biar second tpi sangat setia menemani keluarga sy. untuk akhir pekan, camping, pulkam dll. 
gk pernah bikin repot. 
gk pernah mogok dll. 
tidak terasa sdh 11 th sy pelihara. 
dan th 2024 kemarin sy jual digantikan rush gr at. 
semoga mobil skrg sama setianya kyk mobilku dulu.",netral,pertam mobil second 2009 second menemani keluarga pekan camping pulkam repot sdh 11 th th 2024 kemarin jual digantikan rush gr mobil setianya mobilku,tam mobil second 2009 second tani keluarga pekan camping pulkam repot sdh 11 th th 2024 kemarin jual ganti rush gr mobil setia mobil
cXXsrYLMXQE,2025-07-03 08:12:21+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"gua beli lcgc karna buat jadi mobil pertama gua, buat belajar mobil, ngerti segala macem tentang mobil, klo lecet ga nyesek2 banget karna emang baru belajar, 
dan sekarang berkat lcgc gua jadi ngerti gimana caranya ngerawat mobil, semoga next bisa ganti mobil yg lebih bagus, karna gua udah siap buat level up ngerawat mobil yg lebih bagus. itu alasan gua pilih lcgc karna klo ada apa2 lcgc lebih murah biayanya dari segala aspek,",negatif,lcgc karna mobil belajar mobil macem mobil lecet nyesek2 karna belajar berkat lcgc ngerawat mobil next mobil karna level ngerawat mobil alasan lcgc karna apa2 lcgc murah biayanya aspek,lcgc karna mobil ajar mobil macem mobil lecet nyesek2 karna ajar berkat lcgc ngerawat mobil next mobil karna level ngerawat mobil alas lcgc karna apa2 lcgc murah biaya aspek
cXXsrYLMXQE,2025-07-03 01:23:49+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"""kecuali antartika""",netral,antartika,antartika
cXXsrYLMXQE,2025-07-03 00:23:04+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"udah pernah kena sekali mobkas, ga mau lg. selalu milih beli mobil baru aja. gw bukan orang yang awam"" banget soal mobil. di rumah ortu juga ad mobil tua tapi yah itu, habis perbaiki 1, rusaknya 2-3. mobilnya isuzu panther, udah 35 tahun masih jalan tapi ttp penyakitnya ada & stlh beli mobil bekas mobilio & banyak problem, gw putusin dah setiap beli mobil, baru aja.",netral,kena mobkas mobil mobil rumah ortu ad mobil perbaiki rusaknya 2-3 mobilnya isuzu panther 35 ttp penyakitnya stlh mobil bekas mobilio problem putusin mobil,kena mobkas mobil mobil rumah ortu ad mobil baik rusak 2-3 mobil isuzu panther 35 ttp sakit stlh mobil bekas mobilio problem putusin mobil
cXXsrYLMXQE,2025-07-02 23:26:43+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lcgc bekas,negatif,lcgc bekas,lcgc bekas
cXXsrYLMXQE,2025-07-02 13:07:16+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mobil bekas berkualitas dengan harga mendekati lcgc kalian cuman dapat yg usia 10 tahun ke atas dan kalian sudah siap jajan alias sobat bengkel, kualitas lcgc tidak seburuk yg kalian pikirkan( kecuali pantat anda kualitas premium), ingat orang yg beli lcgc itu kebanyakan orang yg naik kelas dari motor, saya punya beberapa teman yg beli calya mereka sudah sangat senang bisa beli mobil lcgc..",negatif,mobil bekas harga mendekati lcgc usia 10 jajan alias sobat bengkel kualitas lcgc seburuk pikirkan pantat kualitas premium lcgc calya senang mobil lcgc,mobil bekas harga dekat lcgc usia 10 jajan alias sobat bengkel kualitas lcgc buruk pikir pantat kualitas premium lcgc calya senang mobil lcgc
cXXsrYLMXQE,2025-07-02 11:27:37+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,klo mobil pertama dan gak ngerti mobil mending ambil lcgc baru.,negatif,mobil mobil lcgc,mobil mobil lcgc
cXXsrYLMXQE,2025-07-02 04:42:47+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,saya kaum kere hore...  lcgc lah.. selain bisa dibawa online... juga bisa jadi mobil tembakan nganter tetangga ke kondangan... lumayan buat biaya perawatan.,negatif,kere hore lcgc dibawa mobil tembakan nganter tetangga kondangan lumayan biaya perawatan,kere hore lcgc bawa mobil tembak nganter tetangga kondangan lumayan biaya awat
cXXsrYLMXQE,2025-07-02 00:46:26+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"jujur ya ,aq mnding mobkas agak tuwir daripda lcgc, buktinya apa? mobilku 2 biji ,satu swift 2010 ,satu lagi brio 2013cbu 1300cc ....",negatif,jujur aq mnding mobkas tuwir daripda lcgc buktinya mobilku biji swift brio 2013cbu 1300cc,jujur aq mnding mobkas tuwir daripda lcgc bukti mobil biji swift brio 2013cbu 1300cc
cXXsrYLMXQE,2025-06-30 23:04:41+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,tim lcgc bekas,negatif,lcgc bekas,lcgc bekas
cXXsrYLMXQE,2025-06-30 09:08:04+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"beli lcgc baru dan beli mobkas 
xpander",negatif,lcgc mobkas xpander,lcgc mobkas xpander
cXXsrYLMXQE,2025-06-30 03:19:25+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kemarin beli sirion seken 2014, trus ada tetangga bilang wah duit segitu tambah dikit bisa dapet brio bang, 

nyengir aja lah ya ",negatif,kemarin sirion seken trus tetangga duit dikit dapet brio nyengir,kemarin sirion ken trus tetangga duit dikit dapet brio nyengir
cXXsrYLMXQE,2025-06-29 23:23:05+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bagaimana kalau beli lcgc bekas?,netral,lcgc bekas,lcgc bekas
cXXsrYLMXQE,2025-06-29 16:31:31+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kalo punya duit minimal 50jt sih mending beli mobil bekas aja, lcgc makin mahal soalnya dan kualitasnya tau sendiri lah ",negatif,duit mobil bekas lcgc mahal kualitasnya,duit mobil bekas lcgc mahal kualitas
cXXsrYLMXQE,2025-06-29 03:56:55+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"klo buat gw sihh yg paling penting itu bisa muat 8 orang klo milih mobil pertama 

jadi beli mobil bekas itu worth banget.",negatif,sihh muat mobil mobil bekas worth,sihh muat mobil mobil bekas worth
cXXsrYLMXQE,2025-06-28 15:53:48+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"ane pemula
misal punya cash 200jt.
pilih mobkas aja kek nya

lcgc serba nanggung menurutku.",negatif,ane pemula 200jt mobkas lcgc serba nanggung menurutku,ane mula 200jt mobkas lcgc serba nanggung turut
cXXsrYLMXQE,2025-06-28 07:18:00+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lebih baik mobkas dibanding lcgc. lebih baik cash dari pada kredit.,negatif,mobkas lcgc,mobkas lcgc
cXXsrYLMXQE,2025-06-28 05:04:00+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bekas + lcgc gua,negatif,bekas lcgc,bekas lcgc
cXXsrYLMXQE,2025-06-28 00:27:14+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"beli karimun aja udah, belum ada dengar mobil itu bermasalah",netral,dengar mobil bermasalah,dengar mobil masalah
cXXsrYLMXQE,2025-06-27 05:37:30+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,pernah punya xenia 2009 masih worth sih gak banyak perbaikan kaki-kaki gak pernah ganti untuk mobil di bawah 2010 masih pas lah gak terlalu besar dan kecil cocok buat bawa keluarga,negatif,xenia 2009 worth perbaikan kaki-kaki mobil pas kecil cocok keluarga,xenia 2009 worth baik kaki mobil pas kecil cocok keluarga
cXXsrYLMXQE,2025-06-26 11:31:27+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"saya gak seberapa mobile dan gk seberapa perlu,. 
jadi nyewa maobil aja bisa milih2 mobil2 yg model baru ,. satu tahun anggap lah ngeluarin uang swbesar pajak mobil. bisa gonta ganti mobil tanpa perlu beli mobil dan merawat. ",netral,mobile nyewa maobil milih2 anggap ngeluarin swbesar mobil gonta mobil mobil merawat,mobile nyewa maobil milih2 anggap ngeluarin swbesar mobil gonta mobil mobil rawat
cXXsrYLMXQE,2025-06-26 11:05:14+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lcgc = kaleng krupuk dikasi mesin,positif,lcgc kaleng krupuk dikasi,lcgc kaleng krupuk kasi
cXXsrYLMXQE,2025-06-26 07:24:26+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,secara logika mobil baru lbh efesien dan jelas tinggal pakai toh yg penting fungsinya tanpa kendala.,netral,logika mobil lbh efesien tinggal kendala,logika mobil lbh efesien tinggal kendala
cXXsrYLMXQE,2025-06-25 18:03:22+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mobil baru dandan (x)
mobil seken dandan()",netral,mobil dandan x mobil seken dandan,mobil dandan x mobil ken dandan
cXXsrYLMXQE,2025-06-25 17:31:12+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,pencerahann yang objektive,netral,pencerahann objektive,pencerahann objektive
cXXsrYLMXQE,2025-06-25 17:11:07+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,mobil bekas,netral,mobil bekas,mobil bekas
cXXsrYLMXQE,2025-06-25 14:34:43+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mobil baru lcgc, walaupun lcgc baru donk, mobil baru itu fillnya lebih enak  asuransi ada, garansi ada",negatif,mobil lcgc lcgc mobil fillnya asuransi garansi,mobil lcgc lcgc mobil fillnya asuransi garansi
cXXsrYLMXQE,2025-06-25 12:09:42+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"lcgc baru tanpa perawatan tapi ya kualitas seadanya ala lcgc, beli mokas harus ada dana lebih untuk peremajaan sparepart supaya aman dijalan, tapi nyaman karena kualitas lebih baik, tinggal pilih aja sesuai kebutuhan",negatif,lcgc perawatan kualitas seadanya lcgc mokas dana aman dijalan nyaman kualitas tinggal,lcgc awat kualitas ada lcgc mokas dana aman jalan nyaman kualitas tinggal
cXXsrYLMXQE,2025-06-25 06:34:36+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mobil nanti aka seperti motor jaman ini. (semua orang bisa punya)


jauhi gengsi pastikan ekonomi anda dulu dimasa akan datang ",netral,mobil aka jaman jauhi gengsi pastikan ekonomi dimasa,mobil aka jaman jauh gengsi pasti ekonomi masa
cXXsrYLMXQE,2025-06-24 22:39:22+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,mau mokas atau lcgc yang penting belinya cash tidak masalah sesuaikan dengan kemampuan kalau uang 150jt ya mokas kalau punya lebih yg baru,negatif,mokas lcgc belinya sesuaikan kemampuan 150jt mokas,mokas lcgc beli sesuai mampu 150jt mokas
cXXsrYLMXQE,2025-06-24 15:46:32+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kalau kalian beli mobil pertama dan uang kalian pas pasan mending lcgc kenapa karena mobil baru masih garansi dan perawatan masih gratis dan maintenance lebih mudah, kalau mobil bekas harga murah tpi perawatan ribet bagi pemula dan apalagi kalau sama sama kredit udah tinggal kan mobil bekas harga angsuran terlalu besar",netral,mobil pas pasan lcgc mobil garansi perawatan gratis maintenance mudah mobil bekas harga murah perawatan ribet pemula tinggal mobil bekas harga angsuran,mobil pas pas lcgc mobil garansi awat gratis maintenance mudah mobil bekas harga murah awat ribet mula tinggal mobil bekas harga angsur
cXXsrYLMXQE,2025-06-24 13:17:37+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"izin kak, menurut saya komparasinya nanggung dan kurang menguntungkan, kenapa tidak langsung saja komparasi lcgc bekas dan non lcgc bekas, makin jauh itu yang non lcgc


menurut saya, lcgc itu buat yang lebih prefer fungsi daripada kenyamanan atau hal lain, apalagi lcgc sekarang tambah firm, sudah diperbaiki dibeberapa aspek",netral,izin kak komparasinya nanggung kurang menguntungkan komparasi lcgc bekas lcgc bekas lcgc lcgc fungsi kenyamanan lcgc firm diperbaiki dibeberapa aspek,izin kak komparasi nanggung kurang untung komparasi lcgc bekas lcgc bekas lcgc lcgc fungsi nyaman lcgc firm baik beberapa aspek
cXXsrYLMXQE,2025-06-24 12:42:06+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,team new agya  irit fitur lumayan perawatan murah,negatif,team agya irit fitur lumayan perawatan murah,team agya irit fitur lumayan awat murah
cXXsrYLMXQE,2025-06-24 11:10:25+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"orang normal pilih lcgc, gw pilih nissan terrano bekas ",negatif,normal lcgc nissan terrano bekas,normal lcgc nissan terrano bekas
cXXsrYLMXQE,2025-06-24 07:48:33+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,mending panther ja dah,netral,panther ja,panther ja
cXXsrYLMXQE,2025-06-24 06:37:53+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"min bahas tentang sienta. awal muncul sampai kegagalan nya. sayang tuh mobil . di luar negri penjualan nya bagus, di indonesia cuman rame sebentar kayak livina trs ilang.",netral,sienta muncul kegagalan sayang mobil negri penjualan indonesia rame sebentar livina trs ilang,sienta muncul gagal sayang mobil negri jual indonesia rame sebentar livina trs ilang
cXXsrYLMXQE,2025-06-24 03:28:29+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,mau mobkas atau new lcgc semua kembali lagi sesuai kebutuhan nya,netral,mobkas lcgc,mobkas lcgc
cXXsrYLMXQE,2025-06-24 01:24:54+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"udah paling pas ambil avanza. perawatan semurah lcgc, rwd pula.",negatif,pas perawatan semurah lcgc rwd,pas awat murah lcgc rwd
cXXsrYLMXQE,2025-06-23 14:10:01+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"saya tim mendang mending jadi pilih mobil bekas aja  mokas usia diatas 10 tahun pun ga jdi masalah asal dpet unit yg bagus dan perawatan rutin..saya beli kijang kapsul bensin 7k 2003..uda 3 tahun pakai,,jajan termahal cuma perbaikan power steering,1jt beres..selebihnya cuma perawatan biasa ganti oli2 dan filter2 aja.",netral,"mobil bekas mokas usia 10 dpet perawatan kapsul bensin 7k 2003 3 jajan termahal perbaikan power steering,1jt beres selebihnya perawatan oli2 filter2",mobil bekas mokas usia 10 dpet awat kapsul bensin 7k 2003 3 jajan mahal baik power steering 1jt beres lebih awat oli2 filter2
cXXsrYLMXQE,2025-06-23 13:04:19+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"lcgc - bbm irit ,pajak murah. dan tahun nya baru",negatif,lcgc bbm irit murah,lcgc bbm irit murah
cXXsrYLMXQE,2025-06-23 10:56:19+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kalau pengalamanku mending cari mobil bekas tapi jangan tergiur harga murah, dan pakai jasa inspeksi mobil,,",negatif,pengalamanku mobil bekas tergiur harga murah jasa inspeksi mobil,alam mobil bekas giur harga murah jasa inspeksi mobil
cXXsrYLMXQE,2025-06-23 10:40:55+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,kalo saya mau lcgc mau mobil non lcgc asal suka beli kalo mendang mending gak usah beli mobil pake speda gayung aja ribet amat,negatif,lcgc mobil lcgc suka mobil speda gayung ribet,lcgc mobil lcgc suka mobil speda gayung ribet
cXXsrYLMXQE,2025-06-23 09:41:02+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,panther kijang diesel siap senggol bacok lcgc kaleng.,netral,panther diesel senggol bacok lcgc kaleng,panther diesel senggol bacok lcgc kaleng
cXXsrYLMXQE,2025-06-23 08:16:43+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"150 juta lebih jelas pilih mobil bekas berkualitas lah, ya kali beli lcgc.",negatif,mobil bekas lcgc,mobil bekas lcgc
cXXsrYLMXQE,2025-06-23 06:30:49+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,mobkas gua,negatif,mobkas,mobkas
cXXsrYLMXQE,2025-06-23 05:57:08+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bahas jazz gd 3 min,netral,jazz gd 3,jazz gd 3
cXXsrYLMXQE,2025-06-23 03:57:36+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lcgc bekas jauh lebih menarik,negatif,lcgc bekas,lcgc bekas
cXXsrYLMXQE,2025-06-23 01:42:02+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,di tempat ku jarang yg beli mobil sekarang.ap lg yg baru kcuali yg krj onlin..kbnykn beli motor sehrg mobil bekas..ntah ves met..ato xmax,netral,jarang mobil sekarang.ap kcuali krj onlin kbnykn sehrg mobil bekas ntah ves met ato xmax,jarang mobil sekarang ap kcuali krj onlin kbnykn sehrg mobil bekas ntah ves met ato xmax
cXXsrYLMXQE,2025-06-23 01:12:49+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,mobil lcgc gen 1 bekas,negatif,mobil lcgc bekas,mobil lcgc bekas
cXXsrYLMXQE,2025-06-23 00:36:40+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,reupload video terus dah,netral,reupload,reupload
cXXsrYLMXQE,2025-06-22 23:01:20+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bekaslah... lcgc? gengsi gw... toh bukam buat ngojol,negatif,bekaslah lcgc gengsi bukam ngojol,bekas lcgc gengsi bukam ngojol
cXXsrYLMXQE,2025-06-22 17:00:43+00:00,9,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mau lcgc atau engga sama aja, balik lagi ke kebutuhan, tapi saran gw
1. kalo baru mau punya mobil dan awam terkait permobilan beli lcgc karna murah, ok kalo buat yg baru lancar mobil (kalo ada kerusakan sparepart murah) dll
2. kalo udh pernah punya mobil, pengetahuan akan mobil sudh meningkat dan saatnya ganti mobil tapi budget terbatas, beli mobil bekas, tapi max usianya 5 tahun dan usahakan merk mainstream kyk toyota, honda, suzuki",netral,lcgc engga saran mobil terkait permobilan lcgc karna murah lancar mobil kerusakan murah mobil pengetahuan mobil sudh meningkat mobil budget terbatas mobil bekas max usianya usahakan merk mainstream toyota honda suzuki,lcgc engga saran mobil kait mobil lcgc karna murah lancar mobil rusa murah mobil tahu mobil sudh tingkat mobil budget batas mobil bekas max usia usaha merk mainstream toyota honda suzuki
cXXsrYLMXQE,2025-06-22 15:06:21+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mobkas harganya bertahan, tp boncos di maintenance, pa lagi diatas 10 tahun",positif,mobkas bertahan boncos maintenance 10,mobkas tahan boncos maintenance 10
cXXsrYLMXQE,2025-06-22 14:49:53+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"habis naik hrv naik brio satya,,,,,,,, haduh kok gini amat ya,,,,, cuma mudah di kendarain,,,,, tapi buat ngebut jalan tol kayak limbung,,, jadi was"". dah lah paling bener itu beli mobil bekas dari pada lcgc,,,,,,,,",negatif,hrv brio satya haduh gini mudah kendarain ngebut limbung mobil bekas lcgc,hrv brio satya haduh gin mudah kendarain ngebut limbung mobil bekas lcgc
cXXsrYLMXQE,2025-06-22 14:09:25+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kalaupun  terpaksa beli lcgc, minim ambil tipe tengah, velg kaleng g masalah, tp didandanin dikit, minim ya upgrade kaki2, kaki2 lcgc lumayan bikin capek kalau dipakai dijalan tol, trus upgrade peredam, bakalan kerasa sama nyamannya dipakai kayak beli mobil bekas non lcgc. ini khusus buat yg g mau ribet dpt mobil bekas yg lumayan perawatannya.
ya kalau kebetulan hoki dpt mobil bekas yg kondisinya bagus ya udah pasti skip aja beli lcgc, sebisa mungkin skip beli lcgc baru",netral,terpaksa lcgc minim tipe velg kaleng didandanin dikit minim upgrade lcgc lumayan capek dijalan trus upgrade peredam kerasa nyamannya mobil bekas lcgc khusus ribet dpt mobil bekas lumayan perawatannya hoki dpt mobil bekas kondisinya skip lcgc sebisa skip lcgc,paksa lcgc minim tipe velg kaleng didandanin dikit minim upgrade lcgc lumayan capek jalan trus upgrade redam rasa nyaman mobil bekas lcgc khusus ribet dpt mobil bekas lumayan awat hoki dpt mobil bekas kondisi skip lcgc bisa skip lcgc
cXXsrYLMXQE,2025-06-22 11:31:05+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,beli mobil bekas tapi lcgc jga,negatif,mobil bekas lcgc,mobil bekas lcgc
cXXsrYLMXQE,2025-06-22 10:54:53+00:00,3,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"gini deh bro, kalau lu pingin beli mobil bekas di harga segitu, itu sulit yang berkualitas bro, tau sendiri yang beli lmvp lsuv itu model entri level, orang yang beli juga seringnya punya budged cekak mental isi bensin subsidi, suka telat service dan kalau rusak biasannya dibiarin sampe bener bener rusak dan kalau diganti pakai part kw semua , apalagi kl dapet bengkel yang asal dan kasar banyak yang diakalin gak bener, ini gak semua ya taapi kebanyakan, logika simple aja bro  jangan termakan buaian iming iming sales mobkas, kalau menurut gw sih warasnya sih mending beli lcgc baru kl memang sesuai kebutuhan dan gak gengsi wkwkw, kalau beneran eneg banget sama lcgc, ya coba cari diskon mobil baru kalau gk nabung lagi, kondisi saat ini anda belum pantas untuk punya mobil yang sesuai dengan gengsi anda 

coba lebih kritis dalam berfikir pilihan itu gak cuman yang disebut oleh narator di video ini kok  , ini video memang yang buat orang yang jual mobkas, dan menyasar orang yang mendang mending gampang kemakan hehe 
 
dan yang penting jangan maksa dan nyusahin orang dengan parkir di jalan, lebih baik punya lcgc tapi tempat tinggal yang layak dibanding nyusahin orang dengan parkir pinggir jalan. 

haha kalau lu liat di perumahan mewah di bsd jg masih ada kok orang yang pakai lcgc karena mikirnya selama pemakaian di dalam kota gak masalah kenapa harus mewah mewah inget depresiasi harga ",netral,gini pingin mobil bekas harga sulit lmvp lsuv entri level budged cekak mental bensin subsidi suka telat service rusak biasannya dibiarin sampe rusak part kw dapet bengkel kasar diakalin taapi logika simple termakan buaian iming iming mobkas warasnya lcgc gengsi beneran eneg lcgc diskon mobil kondisi mobil gengsi kritis berfikir pilihan narator jual mobkas menyasar gampang kemakan hehe maksa nyusahin parkir lcgc tinggal layak nyusahin parkir pinggir haha mewah bsd lcgc mikirnya pemakaian mewah mewah inget depresiasi harga,gin pingin mobil bekas harga sulit lmvp lsuv entri level budged cekak mental bensin subsidi suka telat service rusak bias dibiarin sampe rusak part kw dapet bengkel kasar diakalin taapi logika simple makan buai iming iming mobkas waras lcgc gengsi beneran eneg lcgc diskon mobil kondisi mobil gengsi kritis berfikir pilih narator jual mobkas sasar gampang makan hehe maksa nyusahin parkir lcgc tinggal layak nyusahin parkir pinggir haha mewah bsd lcgc mikirnya pakai mewah mewah inget depresiasi harga
cXXsrYLMXQE,2025-06-22 10:28:52+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kalau kredit beli baru lcgc 
kalau kontan beli yg bekas aja",netral,lcgc kontan bekas,lcgc kontan bekas
