videoId,publishedAt,likeCount,video_title,hashtags,text,label sentiment,clean_teks,stem_teks
cXXsrYLMXQE,2025-06-23 10:40:55+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,kalo saya mau lcgc mau mobil non lcgc asal suka beli kalo mendang mending gak usah beli mobil pake speda gayung aja ribet amat,negatif,speda gayung,speda gayung
cXXsrYLMXQE,2025-06-23 09:41:02+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,panther kijang diesel siap senggol bacok lcgc kaleng.,netral,panther diesel senggol bacok kaleng,panther diesel senggol bacok kaleng
cXXsrYLMXQE,2025-06-23 08:16:43+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"150 juta lebih jelas pilih mobil bekas berkualitas lah, ya kali beli lcgc.",negatif,kali,kali
cXXsrYLMXQE,2025-06-23 06:30:49+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,mobkas gua,negatif,mobkas,mobkas
cXXsrYLMXQE,2025-06-23 05:57:08+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bahas jazz gd 3 min,netral,gd 3,gd 3
cXXsrYLMXQE,2025-06-23 03:57:36+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lcgc bekas jauh lebih menarik,negatif,,
cXXsrYLMXQE,2025-06-23 01:42:02+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,di tempat ku jarang yg beli mobil sekarang.ap lg yg baru kcuali yg krj onlin..kbnykn beli motor sehrg mobil bekas..ntah ves met..ato xmax,netral,jarang sekarang.ap kcuali krj onlin kbnykn sehrg ntah ves met ato xmax,jarang sekarang ap kcuali krj onlin kbnykn sehrg ntah ves met ato xmax
cXXsrYLMXQE,2025-06-23 01:12:49+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,mobil lcgc gen 1 bekas,negatif,,
cXXsrYLMXQE,2025-06-23 00:36:40+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,reupload video terus dah,netral,reupload,reupload
cXXsrYLMXQE,2025-06-22 23:01:20+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bekaslah... lcgc? gengsi gw... toh bukam buat ngojol,negatif,bekaslah gengsi bukam ngojol,bekas gengsi bukam ngojol
cXXsrYLMXQE,2025-06-22 17:00:43+00:00,9,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mau lcgc atau engga sama aja, balik lagi ke kebutuhan, tapi saran gw
1. kalo baru mau punya mobil dan awam terkait permobilan beli lcgc karna murah, ok kalo buat yg baru lancar mobil (kalo ada kerusakan sparepart murah) dll
2. kalo udh pernah punya mobil, pengetahuan akan mobil sudh meningkat dan saatnya ganti mobil tapi budget terbatas, beli mobil bekas, tapi max usianya 5 tahun dan usahakan merk mainstream kyk toyota, honda, suzuki",netral,engga saran terkait permobilan karna lancar kerusakan pengetahuan sudh meningkat budget terbatas max usianya usahakan merk mainstream kyk,engga saran kait mobil karna lancar rusa tahu sudh tingkat budget batas max usia usaha merk mainstream kyk
cXXsrYLMXQE,2025-06-22 15:06:21+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mobkas harganya bertahan, tp boncos di maintenance, pa lagi diatas 10 tahun",positif,mobkas bertahan boncos 10,mobkas tahan boncos 10
cXXsrYLMXQE,2025-06-22 14:49:53+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"habis naik hrv naik brio satya,,,,,,,, haduh kok gini amat ya,,,,, cuma mudah di kendarain,,,,, tapi buat ngebut jalan tol kayak limbung,,, jadi was"". dah lah paling bener itu beli mobil bekas dari pada lcgc,,,,,,,,",negatif,hrv satya haduh gini mudah kendarain ngebut tol limbung,hrv satya haduh gin mudah kendarain ngebut tol limbung
cXXsrYLMXQE,2025-06-22 14:09:25+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kalaupun  terpaksa beli lcgc, minim ambil tipe tengah, velg kaleng g masalah, tp didandanin dikit, minim ya upgrade kaki2, kaki2 lcgc lumayan bikin capek kalau dipakai dijalan tol, trus upgrade peredam, bakalan kerasa sama nyamannya dipakai kayak beli mobil bekas non lcgc. ini khusus buat yg g mau ribet dpt mobil bekas yg lumayan perawatannya.
ya kalau kebetulan hoki dpt mobil bekas yg kondisinya bagus ya udah pasti skip aja beli lcgc, sebisa mungkin skip beli lcgc baru",netral,terpaksa minim tipe velg kaleng g didandanin dikit minim upgrade lumayan dijalan tol trus upgrade peredam kerasa nyamannya khusus g dpt lumayan perawatannya hoki dpt skip sebisa skip,paksa minim tipe velg kaleng g didandanin dikit minim upgrade lumayan jalan tol trus upgrade redam rasa nyaman khusus g dpt lumayan awat hoki dpt skip bisa skip
cXXsrYLMXQE,2025-06-22 11:31:05+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,beli mobil bekas tapi lcgc jga,negatif,,
cXXsrYLMXQE,2025-06-22 10:54:53+00:00,3,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"gini deh bro, kalau lu pingin beli mobil bekas di harga segitu, itu sulit yang berkualitas bro, tau sendiri yang beli lmvp lsuv itu model entri level, orang yang beli juga seringnya punya budged cekak mental isi bensin subsidi, suka telat service dan kalau rusak biasannya dibiarin sampe bener bener rusak dan kalau diganti pakai part kw semua , apalagi kl dapet bengkel yang asal dan kasar banyak yang diakalin gak bener, ini gak semua ya taapi kebanyakan, logika simple aja bro  jangan termakan buaian iming iming sales mobkas, kalau menurut gw sih warasnya sih mending beli lcgc baru kl memang sesuai kebutuhan dan gak gengsi wkwkw, kalau beneran eneg banget sama lcgc, ya coba cari diskon mobil baru kalau gk nabung lagi, kondisi saat ini anda belum pantas untuk punya mobil yang sesuai dengan gengsi anda 

coba lebih kritis dalam berfikir pilihan itu gak cuman yang disebut oleh narator di video ini kok  , ini video memang yang buat orang yang jual mobkas, dan menyasar orang yang mendang mending gampang kemakan hehe 
 
dan yang penting jangan maksa dan nyusahin orang dengan parkir di jalan, lebih baik punya lcgc tapi tempat tinggal yang layak dibanding nyusahin orang dengan parkir pinggir jalan. 

haha kalau lu liat di perumahan mewah di bsd jg masih ada kok orang yang pakai lcgc karena mikirnya selama pemakaian di dalam kota gak masalah kenapa harus mewah mewah inget depresiasi harga ",netral,gini pingin sulit tau lmvp lsuv entri level budged cekak mental subsidi telat biasannya dibiarin sampe kw kl dapet bengkel kasar diakalin taapi logika simple termakan buaian iming iming mobkas warasnya kl gengsi beneran eneg diskon kondisi gengsi kritis berfikir pilihan narator mobkas menyasar gampang kemakan hehe maksa parkir tinggal layak parkir pinggir haha liat bsd jg mikirnya pemakaian inget depresiasi,gin pingin sulit tau lmvp lsuv entri level budged cekak mental subsidi telat bias dibiarin sampe kw kl dapet bengkel kasar diakalin taapi logika simple makan buai iming iming mobkas waras kl gengsi beneran eneg diskon kondisi gengsi kritis berfikir pilih narator mobkas sasar gampang makan hehe maksa parkir tinggal layak parkir pinggir haha liat bsd jg mikirnya pakai inget depresiasi
cXXsrYLMXQE,2025-06-22 10:28:52+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kalau kredit beli baru lcgc 
kalau kontan beli yg bekas aja",netral,kontan,kontan
cXXsrYLMXQE,2025-06-22 10:28:35+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"pernah dikondisi sprt ini, sy pilih ambil ge8 bekas dari pada brio, jelas ge8 lebih nyaman, lebih kencang, lebih prestige",netral,dikondisi sprt sy ge8 ge8 prestige,kondisi sprt sy ge8 ge8 prestige
cXXsrYLMXQE,2025-06-22 10:26:12+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"semuanya benar, tergantung pilihan, kebutuhan  dan kemampuan...",netral,pilihan kemampuan,pilih mampu
cXXsrYLMXQE,2025-06-22 08:20:44+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lihat lcgc kok enggak ada tatakan dongkraknya di body bawah. lihat beberapa mobil lcgc pada penyok,netral,lihat tatakan dongkraknya lihat penyok,lihat tata dongkrak lihat penyok
cXXsrYLMXQE,2025-06-22 08:19:42+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"lebih baik secon tpi pinter""an pilih klo gak paham bawa orang yg paham, kalau gmpang perawatan suku cadang cari yg toyota misal avanza mkanik juga hmpir smua paham",netral,secon pinter gmpang perawatan suku cadang mkanik hmpir smua,secon pinter gmpang awat suku cadang mkanik hmpir smua
cXXsrYLMXQE,2025-06-22 08:12:13+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"intinya jangan hutang, jangan kredit, jangan riba.",netral,hutang riba,hutang riba
cXXsrYLMXQE,2025-06-22 07:59:40+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"cari mobil bekas kalo bisa maksimal usia 10 thn   dan low km .   jadi tidak terlalu memguras uang utk ke bengkel dan pasti aman .  sya pake swift 2015 gx matic beli 2024 ,km posisi 62.000..  jalan setahun jadi 70.000   kondisi masih segar dan mantab..   tidak pernah rewel

klo mau aman lagi ambil lcgc baru ..selama 5 sampe 8 tahun ga bakal mikir maintanance .paling cuma ganti kampas rem saja ..

klo mau mewah dan mantab segalanya ambil jazz gk5 2014 2015 agak murah dari yg thn 2016 2017 2018..  harganya gk5 sangat stabill  mobil ini tidak ada kendala selama km  belum ada 150.000 ke atas ..  karena cvt maticnya rentan rusak di atas 150.000 km  dan harus perawatan ekstra .   klo mau aman gk5 manual .. cuman kenyamanan nya ttp nyaman matic..",netral,maksimal usia 10 thn memguras bengkel sya 2015 gx matic 2024 posisi 62.000 70.000 kondisi segar mantab rewel sampe mikir maintanance kampas rem mantab gk5 2015 thn 2016 2017 gk5 stabill kendala 150.000 maticnya rentan 150.000 perawatan ekstra gk5 ttp matic,maksimal usia 10 thn memguras bengkel sya 2015 gx matic 2024 posisi 62 000 70 000 kondisi segar mantab rewel sampe mikir maintanance kampas rem mantab gk5 2015 thn 2016 2017 gk5 stabill kendala 150 000 maticnya rentan 150 000 awat ekstra gk5 ttp matic
cXXsrYLMXQE,2025-06-22 07:16:35+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,min cb bahas juga mobil sedan vios gen 3 masih work ga di beli,negatif,cb sedan 3 work,cb sedan 3 work
cXXsrYLMXQE,2025-06-22 07:04:21+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lcgc baru,negatif,,
cXXsrYLMXQE,2025-06-22 06:30:04+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"buat yg paham maintenance dan perawatan ambil seken ..

kalau yg baru pertama ambil dan masih buta tentang mobil ambil lcgc baru tapi bukan tipe terendah minimal tengah..",netral,perawatan seken buta tipe terendah,awat ken buta tipe rendah
cXXsrYLMXQE,2025-06-22 06:01:56+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"udah punya 4 mobil
- livina
- xtrail
- lancer 
- accord

semua beli bekas
no lcgc baru

males 
fitur kismin
safety ga kejamin

better beli mobkas yg menengah
bkn versi low

klo mau cek kan ada inspektor mobil easy behee",netral,4 xtrail lancer accord males fitur kismin safety kejamin better mobkas menengah bkn versi cek inspektor easy behee,4 xtrail lancer accord males fitur kismin safety jamin better mobkas tengah bkn versi cek inspektor easy behee
cXXsrYLMXQE,2025-06-22 06:00:45+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"sebaliknya lcgc bekas saja utk 1st car.
jangan pernah beli mobil baru lah...
beli lcgc bekas tahun muda saja under 5 tahun, itu sama aja mobil bekas rasa baru.
takut bekas taxi online? ajakin orang bengkel aja...
alasan lcgc bekas karena:
- pajak murah
- tahun muda
- minim restorasi 
- tinggal pakai
- parts murah2
- bensin irit karena cc kecil

nanti setelah duitnya terkumpul banyak, jual itu lcgc bekas lalu beli mobil impian anda dalam kondisi bekas 
makin tua usia mobil makin banyak pr ",negatif,1st muda takut taxi ajakin bengkel alasan muda minim restorasi tinggal parts murah2 duitnya terkumpul kondisi usia pr,1st muda takut taxi ajakin bengkel alas muda minim restorasi tinggal parts murah2 duit kumpul kondisi usia pr
cXXsrYLMXQE,2025-06-22 05:17:41+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kembali ke video sebelumnya, kalau budget pas2an mending beli cash lcgc bekas pun gak masalah, part2nya murah, bensin irit, 100rb bisa buat seminggu",negatif,budget pas2an part2nya 100rb seminggu,budget pas2an part2nya 100rb minggu
cXXsrYLMXQE,2025-06-22 04:51:30+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"alhamdulillah,udh punya mobil walaupun cuma lgcg,beli sekitar tahun 2013, daihatsu ayla untuk rute dalam kota enak irit biaya perawatan murah,tapi y gitu untuk kenyamanan kurang.",netral,lgcg rute biaya perawatan,lgcg rute biaya awat
cXXsrYLMXQE,2025-06-22 04:13:44+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,klo miskin yaa belajar basic mekanik dulu trus beli mobil bekas.....masalahnya dikonoha banyak yg miskin dan bodoh,negatif,miskin belajar basic mekanik trus dikonoha miskin,miskin ajar basic mekanik trus dikonoha miskin
cXXsrYLMXQE,2025-06-22 04:01:55+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"hbis naik livina bekas terawat, lalu naik sigra baru,,, kok masih ttep enak livina y",netral,hbis ttep,hbis ttep
cXXsrYLMXQE,2025-06-22 03:42:56+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lcgc bekas,negatif,,
cXXsrYLMXQE,2025-06-22 03:18:23+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bahas nissan march donk,netral,,
cXXsrYLMXQE,2025-06-22 02:27:26+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"beli lcgc bekas, wkwkwkwkw",negatif,wkwkwkwkw,wkwkwkwkw
cXXsrYLMXQE,2025-06-22 02:11:07+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,apapun mobilnya intinya beli cash... kredit berarti kita belum siap untuk merawat dan memliki brg tersebut..,netral,mobilnya merawat memliki brg,mobil rawat memliki brg
cXXsrYLMXQE,2025-06-22 01:20:37+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,mau mobkas atau lcgc yg penting belinya cash jgn kredit deh. semangat nabung dulu,netral,mobkas belinya jgn semangat,mobkas beli jgn semangat
cXXsrYLMXQE,2025-06-22 00:27:12+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,saya beli 2 crv bekas gara gara beli satu wadidaw kok bagus mau beli bari kok wadidaw kok mahal  1crv baru bisa beli 3crv bekas beli 2 aja lah satunya buat mainan satunya buat normal halusan,netral,crv gara gara wadidaw bari wadidaw 1crv 3crv satunya mainan satunya normal halusan,crv gara gara wadidaw bari wadidaw 1crv 3crv satu main satu normal halus
cXXsrYLMXQE,2025-06-22 00:22:49+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,tiap minggu keluar terus di bahas lcgc sekali bahas yang tidak biasa bang,negatif,,
cXXsrYLMXQE,2025-06-21 23:51:25+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,aku beli kalau ada rejeki buat beli.,netral,rejeki,rejeki
cXXsrYLMXQE,2025-06-21 23:48:02+00:00,4,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"masalahnya harga bekas juga masih mahal bang. bayangin aja temen saya beli brio tahun 2019 seharga 170 juta cash kondisi baru, jika dia mau ngejual sekarang dengan harga 150 juta pun itu masih bisa lho, jadi bikin yang mau beli mobil bekas sekarang jadi berpikir ulang, ""apa beli mobil baru aja ya?""",netral,bayangin temen seharga 170 kondisi ngejual lho berpikir,bayangin temen harga 170 kondisi ngejual lho pikir
cXXsrYLMXQE,2025-06-21 23:32:58+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"sudah jelas. 
non lcgc. 
",positif,,
cXXsrYLMXQE,2025-06-21 22:51:02+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bang bahas toyota voxy dong,netral,,
cXXsrYLMXQE,2025-06-21 22:50:07+00:00,4,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"3 kali beli mobil bekas karena gengsi beli lcgc, capek tenaga waktu uang buat sering2 silaturahmi ke bengkel, akhirnya tobat terakhir beli lcgc baru pikiran tenang ga was2 dijalan",positif,3 kali gengsi sering2 silaturahmi bengkel tobat pikiran tenang was2 dijalan,3 kali gengsi sering2 silaturahmi bengkel tobat pikir tenang was2 jalan
cXXsrYLMXQE,2025-06-21 22:46:19+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lcgc gorengan harga favorit warga iq78 yang nyicil bunga tinggi tapi akhirnya ngemplang bawa lari,positif,gorengan favorit warga iq78 nyicil bunga ngemplang lari,goreng favorit warga iq78 nyicil bunga ngemplang lari
cXXsrYLMXQE,2025-06-21 21:22:10+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mobkas sih... kualitas dan material nya jelas beda walaupun mmg kalah umur dan faktor ""luck"" juga kalo masalah kondisi tapi asal sabar dan gak buru2 pasti dapat kok ",negatif,mobkas kualitas material mmg kalah faktor luck kondisi sabar buru2,mobkas kualitas material mmg kalah faktor luck kondisi sabar buru2
cXXsrYLMXQE,2025-06-21 20:22:24+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,xenia,netral,,
cXXsrYLMXQE,2025-06-21 20:15:47+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"orang yg beli antara lcgc dan mokas berarti dananya terbatas... so mending beli lcgc baru dah bonus service beberapa bulan dan asuransi mesin, kalo beli mokas anda harus punya dana tambahan..",netral,mokas dananya terbatas bonus asuransi mokas dana tambahan,mokas dana batas bonus asuransi mokas dana tambah
cXXsrYLMXQE,2025-06-21 19:07:40+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kalo mau matic, beli lcgc baru aja. dah jelas matic nya baru dan bisa 10 tahun lagi",netral,matic matic 10,matic matic 10
cXXsrYLMXQE,2025-06-21 18:58:47+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,imho dibanding lcgc dengan kualitasnya yang sudah diketahui bersama.. masih banyak mobil bekas yg kondisinya istimewa kok asal teliti aja nyarinya..,netral,imho kualitasnya istimewa teliti nyarinya,imho kualitas istimewa teliti nyarinya
cXXsrYLMXQE,2025-06-21 18:46:14+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,bahas hrv sekarang apakah gk overprice bang,netral,hrv overprice,hrv overprice
cXXsrYLMXQE,2025-06-21 18:30:21+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,lcgc gua gak suka suspensinya sama setir getar,positif,suspensinya setir getar,suspensi setir getar
cXXsrYLMXQE,2025-06-21 17:40:32+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"alhamdulillah mampu kebeli mobil dibawah 40jt. walopun mobil tua accord cielo 94. 
yg penting non lcgc",positif,kebeli 40jt walopun accord cielo 94,kebel 40jt walopun accord cielo 94
cXXsrYLMXQE,2025-06-21 16:50:03+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"lcgc bekas , dan sudah disuntik mati  datsun ku tersayang, alhamdulillah tiap hr dipake kerja dan sudah 5 kali mudik selama 7 bulan dibelii",negatif,disuntik mati tersayang hr dipake kerja kali mudik 7 dibelii,suntik mati sayang hr dipake kerja kali mudik 7 beli
cXXsrYLMXQE,2025-06-21 16:39:19+00:00,3,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"gw tim lcgc baru, no pr no ribet ",negatif,pr,pr
cXXsrYLMXQE,2025-06-21 16:23:03+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"lcgc over prize,  gk wortid,  mobil kyk gerobak berjalan harga gk ngotak,  mending mokas kemana2 kaki2 nyaman empuk jelas mobil tulen",positif,prize wortid kyk gerobak berjalan ngotak mokas kemana2 empuk tulen,prize wortid kyk gerobak jalan ngotak mokas kemana2 empuk tulen
cXXsrYLMXQE,2025-06-21 16:16:33+00:00,1,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"lcgc cocok buat yg baru berkeluarga punya anak 1, karena minim perawatan cuma service isi bensin ganti oli, kalo mobkas non lcgc udah pasti mobil second ada pr, dari pada buat benerin mobil mending uangnya untuk kebutuhan keluarga, toh mobil buat dipake keluarga kecil biar ga kepanasan kehujanan bukan buat gengsi, saya termasuk yg baru berkeluarga, saya saran aja beli lcgc trim atas yg banyak fitur harga bertahan kalo dijual lagi",negatif,cocok berkeluarga minim perawatan mobkas pr benerin dipake kepanasan kehujanan gengsi berkeluarga saran trim fitur bertahan,cocok keluarga minim awat mobkas pr benerin dipake panas hujan gengsi keluarga saran trim fitur tahan
cXXsrYLMXQE,2025-06-21 16:05:27+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,dompet saya pilih mokas lcgc hehehe,negatif,dompet mokas,dompet mokas
cXXsrYLMXQE,2025-06-21 15:43:01+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"dr pada pakek lcgc mending mobil bekas yg umurnya 5 tahun. aq beli avanza 2017 bekas km masih 60rb, belum ganti ban karena pas beli masih baru ban nya. aki juga masih belum ganti. hanya servis ringan tune up ganti cairan seluruhnya, yg pnting rutin ganti oli. sebulan di usahakan isi shell vpower 2x full tank, mobil masih sehat kaki2 juga sehat semua. kalo sodaraq pake calya beli baru 4 th sudah ganti shock breaker, soal irit tidak beda jauh. dr pada beli calya g baru mending all new ertiga 2018",netral,pakek umurnya aq 2017 60rb ban pas ban aki servis tune cairan pnting sebulan usahakan shell vpower tank sodaraq 4 th shock breaker g ertiga,pakek umur aq 2017 60rb ban pas ban aki servis tune cair pnting bulan usaha shell vpower tank sodaraq 4 th shock breaker g ertiga
cXXsrYLMXQE,2025-06-21 15:40:27+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mending beli jazz gk5 keluaran 2018 asalkan terawat dengan baik, service recort, dan maintenance nya baik pasti gak ada masalah, untuk soal sparepart gak terlalu mahal dan gampang dicari, konsumsi bbm masih dibilang irit, mesin terbukti bandel",netral,gk5 keluaran recort gampang dicari dibilang terbukti bandel,gk5 keluar recort gampang cari bilang bukti bandel
cXXsrYLMXQE,2025-06-21 15:40:26+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,saya beli kijang aja. titik.,netral,titik,titik
cXXsrYLMXQE,2025-06-21 15:33:26+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mobil second non lcgc. karena sekalipun non lcgc, gw ga akan beli dalam keadaan baru. sebab harga mobil baru di indo semakin ga masuk akal, nggak bisa gw kejar sehingga nggak worth to buy. tunggu umur mobilnya dua tahun, baru masuk ke daftar kandidat pembelian",positif,indo akal kejar buy tunggu mobilnya daftar kandidat pembelian,indo akal kejar buy tunggu mobil daftar kandidat beli
cXXsrYLMXQE,2025-06-21 15:25:46+00:00,3,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"mending mobil baru tinggal pake. kalau gak punya duit ya mobil seken tapi harus punya waktu dan tenaga buat ngurus mobil.
bisa aja tiba2 ada lampu mati , mesin overheat , ac gak dingin , bunyi aneh saat jalan",netral,tinggal duit seken ngurus tiba2 lampu mati overheat ac dingin bunyi aneh,tinggal duit ken ngurus tiba2 lampu mati overheat ac dingin bunyi aneh
cXXsrYLMXQE,2025-06-21 15:25:04+00:00,0,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,#mobilbekas #lcgcbaru,"kemarin ambil city hb keluaran 21, kena 228 poll ga nyesel sama sekali, lcgc walaupun baru tetaplah lcgc, kenyamanan ga bisa bohong, menang pajak & bbm yg lebih murah aja",netral,kemarin city hb keluaran 21 kena 228 poll nyesel tetaplah bohong menang,kemarin city hb keluar 21 kena 228 poll nyesel tetap bohong menang
